1,follow,～に続く,0
2,consider,～を考慮する,0
3,increase,増える,0
4,expect,～を予期する,0
5,decide,～することを決意する,0
6,develop,発達する,0
7,provide,～を供給する,0
8,continue,続く,0
9,include,～を含む,0
10,remain,(ある状態の)ままでいる,0
11,reach,～に着く,0
12,allow,～を許可する,0
13,force,～を強制する,0
14,offer,～を申し出る,0
15,realize,～を悟る,0
16,require,～を必要とする,0
17,suggest,～と提案する,0
18,worry,心配する,0
19,wonder,～かと疑問に思う,0
20,cost,(費用)を要する,0
21,tend,Vする傾向がある,0
22,depend,Aに依存する,0
23,share,～を分け合う,0
24,demand,～を要求する,0
25,support,～を支持する,0
26,hire,～を雇う,0
27,regard,AをBだと思う,0
28,base,AがBに基づいている,0
29,improve,～を向上させる,0
30,recognize,～を認める,0
31,notice,～に気づく,0
32,suppose,～だと思う,0
33,raise,～を上げる,0
34,prefer,～をより好む,0
35,enter,(場所・学校)に入る,0
36,suffer,(苦痛・損害など)を経験する、受ける,0
37,describe,～を描写する,0
38,prevent,～をさまたげる,0
39,reduce,～を減らす,0
40,mistake,～を誤解する,0
41,prepare,(～の)準備をする,0
42,encourage,(人を)はげます,0
43,prove,～だとわかる,0
44,join,～に参加する,0
45,treat,～をあつかう,0
46,establish,～を確立する,0
47,relate,関係がある,0
48,compare,～を比較する,0
49,spread,～を広げる,0
50,refer,Aを指示する,0
51,supply,～を供給する,0
52,gain,～を得る,0
53,destroy,～を破壊する,0
54,apply,あてはまる,0
55,seek,～を求める,0
56,search,Aを捜す,0
57,claim,～と主張する,0
58,draw,～を引っ張る,0
59,introduce,～を紹介する,0
60,refuse,(申し出など)を断る,0
61,mention,～について述べる,0
62,judge,～を判断する,0
63,approach,(～に)接近する,0
64,admit,(自分に不利・不快なこと)を認める,0
65,reflect,～を反映する,0
66,perform,～を行う,0
67,bore,(人)をうんざりさせる,0
68,survive,生き残る,0
69,represent,～を表す,0
70,argue,～と主張する,0
71,grant,～を認める,0
72,indicate,～を指し示す,0
73,belong,所属している,0
74,acquire,(技術・言語など)を習得する,0
75,reply,返事をする,0
76,feed,～にエサをやる,0
77,escape,逃げる,0
78,replace,～に取って代わる,0
79,reveal,～を明らかにする,0
80,surround,～を取り囲む,0
81,suit,～に合う,0
82,estimate,(数量)を推定する,0
83,aim,Aをねらう,0
84,earn,(金)をもうける,0
85,decline,衰退する,0
86,afford,～をする(待つ)余裕がある,0
87,confuse,(人)を当惑させる,0
88,graduate,Aを卒業する,0
89,vary,変わる,0
90,remove,～を移す,0
91,insist,～と(強く)主張する,0
92,examine,～を調査する,0
93,remind,AにBのことを思い出させる,0
94,contribute,Aに貢献する,0
95,warn,(人)に警告する,0
96,connect,～をつなぐ,0
97,match,～に匹敵する,0
98,focus,焦点を合わせる,0
99,reject,(提案など)を断る,0
100,convince,(人)を納得させる,0
101,associate,AをBに関連づける,0
102,rush,急いでいく,0
103,stress,～を強調する,0
104,attract,(人・注意)を引き付ける,0
105,rely,Aに頼る,0
106,respond,Aに返答する,0
107,threaten,～を脅迫する,0
108,adopt,(理論・技術など)を採用する,0
109,shake,～を振る,0
110,hurt,～を傷つける,0
111,operate,(機械などが)作動する,0
112,extend,～を広げる,0
113,blame,～を非難する,0
114,consist,Aで構成されている,0
115,persuade,～を説得する,0
116,admire,～に感心する,0
117,disappoint,～を失望させる,0
118,expand,(～を)拡大する,0
119,preserve,～を保護する,0
120,struggle,苦闘する,0
121,arrange,(会合など)の手はずを整える,0
122,disturb,(人・仕事など)を妨げる,0
123,employ,～を雇う,0
124,engage,A(活動・仕事など)に従事する,0
125,abandon,～を捨てる,0
126,display,～を展示する,0
127,encounter,～に偶然出会う,0
128,exhaust,(人)を疲れ果てさせる,0
129,bother,(人)を悩ませる,0
130,concentrate,集中する,0
131,adapt,～を適応させる,0
132,puzzle,～を当惑させる,0
133,appeal,A(理性・感情など)に訴える,0
134,combine,～を結合させる,0
135,delay,～を遅らせる,0
136,repair,～を修理する,0
137,fascinate,(人)を魅惑する,0
138,devote,～をささげる,0
139,import,～を輸入する,0
140,remark,(～と)述べる,0
141,reserve,～を予約する,0
142,amaze,～を驚嘆させる,0
143,frighten,(人)をおびえさせる,0
144,release,～を解放する,0
145,rent,(家・車など)を賃借りする,0
146,recover,A(病気など）から回復する,0
147,suspect,～ではないかと思う,0
148,deliver,～を配達する,0
149,identify,～の正体をつきとめる,0
150,locate,(Aに)位置する,0
151,manufacture,～を製造する,0
152,occupy,(場所・地位など)を占める,0
153,own,～を所有している,0
154,expose,AをBにさらす,0
155,conclude,～と結論づける,0
156,cure,～を治療する,0
157,perceive,～を知覚する,0
158,ban,(公式に)～を禁止する,0
159,alarm,～をぎょっとさせる,0
160,derive,由来する,0
161,neglect,～を無視する,0
162,adjust,(環境に)慣れる,0
163,shift,～を変える,0
164,embarrass,～を困惑させる,0
165,approve,～を承認する,0
166,commit,(罪など)を犯す,0
167,stretch,～を広げる,0
168,participate,Aに参加する,0
169,impose,AをBに課す,0
170,owe,AのことはBのおかげだ,0
171,celebrate,(特定の日・できごと)を祝う,0
172,emerge,(隠れていたものが)現れる,0
173,urge,～に強く迫る,0
174,seat,座っている,0
175,injure,～を傷つける,0
176,imply,～を(暗に）意味する,0
177,explain,～を説明する,0
178,accept,～を受け入れる,0
179,produce,～を生産する,0
180,exist,存在する,0
181,occur,起こる,0
182,express,～を表現する,0
183,add,～を加える,0
184,avoid,～を避ける,0
185,marry,～と結婚する,0
186,protect,～を守る,0
187,affect,～に影響する,0
188,determine,～を決定する,0
189,solve,～を解決する,0
190,contain,入っている,0
191,discuss,～を議論する,0
192,ignore,～を無視する,0
193,guess,～を推測する,0
194,exchange,交換する,0
195,satisfy,～を満たす,0
196,complain,苦情を言う,0
197,achieve,～を達成する,0
198,enable,～を可能にする,0
199,intend,つもりだ,0
200,obtain,～を得る,0
201,divide,分割する,0
202,distinguish,～を見分ける,0
203,differ,異なる,0
204,educate,～を教育する,0
205,borrow,～を借りる,0
206,invent,～を発明する,0
207,promote,～を促進する,0
208,advise,～に忠告する,0
209,arise,生じる,0
210,permit,～を許す,0
211,recommend,～を勧める,0
212,define,定義する,0
213,inform,～に知らせる,0
214,oppose,～に反対する,0
215,trust,～を信用する,0
216,select,～を選ぶ,0
217,praise,～をほめる,0
218,handle,～に対処する,0
219,propose,～を提案する,0
220,breathe,～を呼吸する,0
221,criticize,～を非難する,0
222,overcome,～に打ち勝つ,0
223,possess,～を持っている,0
224,predict,～を予言する,0
225,publish,～を出版する,0
226,purchase,～を買う,0
227,recall,～を思い出す,0
228,explore,～を探検する,0
229,stare,じっと見る,0
230,absorb,～を吸収する,0
231,resemble,～に似ている,0
232,tear,～を引き裂く,0
233,consume,～を消費する,0
234,compete,競争する,0
235,quit,～をやめる,0
236,announce,～を発表する,0
237,react,反応する,0
238,wander,歩き回る,0
239,emphasize,～を強調する,0
240,generate,～を生み出す,0
